state,acgme_id,rise_program_id,program_name,field,registry_value,research_supported_value,discrepancy_class,supporting_source,confidence,recommended_action,evidence_provenance,note,adversarially_validated
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Program Director,(empty),"Amy (Amparo) Gutierrez, MD, FAAN",CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100003,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"The contract identifies this empty field as a schema gap rather than a research gap. Filled from three concurring sources: FREIDA field_program_director, the NRMP directory, and the program's own welcome-page byline.",YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Residents Per Year,PGY-1: 2; PGY-2: 3; PGY-3: 2; PGY-4: 2,"Program roster (AY2025-26): PGY-1 2, PGY-2 3, PGY-3 2, PGY-4 2. FREIDA 2026: Year 1 2, Year 2 2, Year 3 2, Year 4 3.",GENUINE_SOURCE_CONFLICT,https://www.orlandohealth.com/medical-professionals/graduate-medical-education/residency-programs/neurology-residency/people/residents,MEDIUM,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,FL_STAGE_STRUCTURED_PER_FIELD,The registry value matches the program's own named roster and NOT FREIDA's current array order. Both total 9. Preserved on both sides.,YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Total Residents,9,"Actual named census AY2025-26 = 9. FREIDA field_total_positions = 9, which FREIDA labels 'Program Size 9 Current Residents'. NRMP quota = 2 categorical PGY-1 positions per year (8 across four years). ACGME-approved complement not publicly available.",COMPLEMENT_VS_CENSUS,https://www.orlandohealth.com/medical-professionals/graduate-medical-education/residency-programs/neurology-residency/people/residents,HIGH,SPLIT_INTO_TWO_FIELDS,FL_STAGE_STRUCTURED_PER_FIELD,"The 9 happens to be right as a census, but FREIDA's field is a positions field labelled as current residents, so the registry inherited an ambiguity. The named roster independently confirms 9 - and shows one resident above the 8-position matched pattern (a third PGY-2).",YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Current Residents PGY1 / PGY2 / PGY3,2 / 3 / 2 (no PGY4 value),2 / 3 / 2 / 2 - the PGY-4 value exists and is 2,SEMANTIC_MISMATCH,https://www.orlandohealth.com/medical-professionals/graduate-medical-education/residency-programs/neurology-residency/people/residents,HIGH,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,"The registry transcribed only the first three elements of a four-element array, leaving PGY-4 blank and making the roster look like 7 residents in those fields while 'Total Residents' said 9.",YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Salary PGY1 / PGY2 / PGY3 / PGY4,62603 / 65112 / 67708 / 70931,65107 / 67717 / 70416 / 73769,STALE_REGISTRY_VALUE,https://freida.ama-assn.org/program/1801100003,HIGH,REFRESH_FROM_CURRENT_CYCLE,FL_STAGE_STRUCTURED_PER_FIELD,One full survey cycle behind. The registry drew on a survey received 2025-06-11; FREIDA now serves one received 2026-06-15 and published 2026-08-20. Roughly a 4% increase at every level. This is the exact 'salary one cycle stale' defect the contract flags.,YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Meal Allowance / Educational Stipend / Technology Allowance,'On-call meal allowance' in all three fields,"FREIDA field_program_offers_2021 = ['Free parking','On-call meal allowance','iPads, tablets, etc., or technology allowance']. The program's Benefits page separately documents an 'Education stipend for conferences, books and other materials' and 'Free meals when working & on call'.",SEMANTIC_MISMATCH,https://freida.ama-assn.org/program/1801100003,HIGH,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,"A single FREIDA array was fanned out into three registry fields, so the identical string 'On-call meal allowance' now appears as the value for meal allowance, educational stipend AND technology allowance. The program does not have three benefits by that name.",YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Application Deadline,2025-11-30,Program page: 'Submit completed application by October 23rd' (no year). FREIDA 2026: no deadline published (field_latest_date_current_year null).,CONFIRMED_CORRECTION,https://www.orlandohealth.com/medical-professionals/graduate-medical-education/residency-programs/neurology-residency/application-information,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,One cycle stale AND inconsistent with the program's own published date. The October 23rd date is materially earlier than 2025-11-30 and matters directly to a mid-October Step 2 result.,YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Applicant Interview Format / Interview Style,In Person,Virtual (FREIDA 2026 field_interview_type = 1; field_video_interview = false),CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100003,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"Changed between cycles, and the program's own page supports the virtual reading by describing a 'virtual tour of our facilities' on interview day. Practically relevant: interviewing here costs Alejandra no travel from Houston.",YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Interviews Conducted Last Year / Interviews Per First Year Position,32 / 16.0:1,24 / 12:1,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100003,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"FREIDA 2026 adds a 2025 row to field_historical_interview_stats (24 interviews, 2 positions). The registry's 32 was the 2024 figure.",YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Historical Interview Stats,2020: 10/null; 2021: 10/2; 2022: 16/2; 2023: 32/2; 2024: 32/2,2020: 10/null; 2021: 10/2; 2022: 16/2; 2023: 32/2; 2024: 32/2; 2025: 24/2,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100003,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"A sixth year was added in the newer survey. Note that FREIDA reports interviews for 2021 against 2 first-year positions although NRMP shows no 2021 quota, so FREIDA's year labels and NRMP's appointment years are not aligned; not resolvable.",YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Program Faculty Count / Faculty Resident Ratio / Female Faculty Percent,15 / 1.70:1 / 33.30%,18 physicians and 0 non-physicians / 2:1 / 38.9%. The residency's own page names 19 people.,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100003,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"Updated in the newer survey cycle. Not the FREIDA-null-sentinel defect: 15 was a real prior-cycle answer, not a 0 standing in for a real faculty.",YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Resident Gender Female / Male Percent,50.0% / 50.0%,66.7% / 33.3%,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100003,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"field_pct_female 66.7, field_pct_male 33.3 in the 2026 survey.",YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),US MD Graduates Percent / DO Graduates Percent / IMG Graduates Percent,12.5% / 37.5% / 50.0%,22.2% / 44.4% / 33.3% (FREIDA labels these three-year averages),CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100003,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"The registry's percentages imply a denominator of 8; the newer survey's imply 9, matching the named roster count. Roster-derived counts independently agree on US MD (2) and IMG (3).",YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Board Certification Pass Rate Evaluation,Yes,No - FREIDA 2026 renders 'Graduates board certification pass rates No' under Program Evaluations,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100003,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,Changed between cycles. Either way this field is about evaluation METHODOLOGY and is not a pass rate; no pass rate is published for this program.,YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Required Away Rotations,Yes,Not published. FREIDA 2026 renders no away-rotation row at all and field_next_away_rotation_in is false; the program's own pages never mention one.,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100003,MEDIUM,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"Searched the full rendered FREIDA text for 'Away Rotation', 'away rotation' and 'Rotations Required' - none present - and field_nxt_min_rotations_req / field_nxt_max_rotations_req are both null.",YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Minimum LOR / Maximum LOR / Specialty Specific LOR Required,3 / 4 / Letter(s) from someone within the specialty,"FREIDA 2026: minimum 3, maximum 4, with required writers 'Letter from a department chair' and 'Letter(s) from someone within the specialty'. The program's own page instead asks for 'Two Letters of Recommendation'.",GENUINE_SOURCE_CONFLICT,https://www.orlandohealth.com/medical-professionals/graduate-medical-education/residency-programs/neurology-residency/application-information,HIGH,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,FL_STAGE_STRUCTURED_PER_FIELD,The registry matches FREIDA. The program page disagrees on count and omits the chair-letter requirement entirely. An applicant following only the program page would under-submit.,YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Medical School Graduation Timeline,5,FREIDA 2026: 5 years. Program page: 'within three years of applying'.,GENUINE_SOURCE_CONFLICT,https://www.orlandohealth.com/medical-professionals/graduate-medical-education/residency-programs/neurology-residency/application-information,HIGH,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,FL_STAGE_STRUCTURED_PER_FIELD,Registry matches FREIDA; the program's own page is stricter at three years. Not binding on a 2027 senior either way.,YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Step Preferences / US MD Step 2 Required / IMG Step 2 Required / DO Step 2 Required,Yes (all),"Yes as to the REQUIREMENT. But FREIDA files these answers under the heading 'Medical Exam Licensing Requirements for Interview Consideration', which the registry did not capture, and the program's own page says Steps 1 and 2 are only 'preferred prior to the start of residency training'.",SEMANTIC_MISMATCH,https://freida.ama-assn.org/program/1801100003,HIGH,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,The registry captured the requirement and dropped the timing frame. This is the crux of Domain 5 and the reason the final code is PUBLISHED_SOURCES_CONFLICT. No policy CHANGE occurred between cycles - the pass-CK fields are true in both - only the framing the registry omitted.,YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),IMG Friendly Indicators,FREIDA IMG graduates 50.0%; visas: (blank),"IMG share now 33.3%. Visa: field_visa_status is an EMPTY array, which FREIDA renders as J-1 No / H-1B No / F-1 No - while institutional policy 4799-4016 says 'A J-1 visa is the preferred visa type accepted'.",GENUINE_SOURCE_CONFLICT,https://www.arnoldpalmerhospital.com/-/media/files/orlando-health/graduate-medical-education/resident-eligibility-and-selection-process-rev-2022-_508.pdf?la=en,MEDIUM,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,FL_STAGE_STRUCTURED_PER_FIELD,"The registry's blank visa value faithfully reflects FREIDA's empty array. The conflict is between that empty set, FREIDA's 'No' rendering of it, and the institution's own written policy.",YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Survey Received / FREIDA Last Updated,2025-06-11 / 2026-02-19,"Survey received 2026-06-15; FREIDA page last updated 2026-08-20 (node--survey_2026, created and changed 2026-08-20)",CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100003,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,The registry snapshot (release 2026-07-09) predates the publication of the newer survey by six weeks. This single fact explains most of the SUPERSEDED and STALE rows above.,YES_WAVE3
FL,1801100003,RISE-NEURO-0135,Orlando Health Program (Adult Neurology),Evidence URL / Evidence Notes / Primary Source / Secondary Source,FREIDA program-work-schedule URL and orlandohealth.com homepage,"Superseded by 57 official sources opened in this session, including the FREIDA survey payload, the program's own seven-page site, 16 physician profiles, the institutional GME eligibility policy, two NRMP results editions, the Florida AHCA stroke registry and the NAEC and NMSS awarding-body pages",CONFIRMED_CORRECTION,,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,The registry's Evidence Notes correctly disclose that Residency Explorer fields were left blank and that FREIDA 999 sentinels were rendered as NGO - both statements held up.,YES_WAVE3
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Institution / Hospital,Broward Health,"Sponsor: Broward Health (North Broward Hospital District), 1600 S Andrews Ave, Fort Lauderdale. Primary teaching site: Broward Health North, 201 E Sample Rd, Deerfield Beach",SEMANTIC_MISMATCH,https://freida.ama-assn.org/program/1801100004,HIGH,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,"The registry collapses sponsor and site into one string. FREIDA distinguishes them: field_sponsor_institution = Broward Health (id 110114, Fort Lauderdale) and field_institution / field_primary_teaching_site = Broward Health North (id 110106). Participating institutions also include Broward Health Medical Center, Broward Health Imperial Point and a 'Neurology Institute' at 5441 N University Dr Ste",YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Program Name,Broward Health Program,Broward Health Program (FREIDA/NRMP registry name); the program calls itself the 'Broward Health North Program' in its application block and the 'Broward Health Neurology Residency Program' in prose,SEMANTIC_MISMATCH,https://www.browardhealth.org/gme/training-programs/residency/neurology,HIGH,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,Not an error - FREIDA's canonical title is 'Broward Health Program' - but a student searching for 'Broward Health North Program' or comparing against the NRMP institution name 'Broward Health Med Ctr-FL' will see three different labels for one program.,YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Total Residents,12,Approved complement 12; actual current census 9,COMPLEMENT_VS_CENSUS,https://www.browardhealth.org/gme/training-programs/residency/neurology/residents,HIGH,SPLIT_INTO_TWO_FIELDS,FL_STAGE_STRUCTURED_PER_FIELD,"The classic defect. 12 is 3 positions x 4 years and is what the program page means by '12 Total'. The real head count is 9 because there is no PGY-4 class yet. The registry's own 'Current Residents PGY1/PGY2/PGY3 = 3/3/3' fields already encode the census of 9 and carry no PGY-4 value, so both numbers were present but the complement was labelled as a total.",YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Residents Per Year,PGY-1: 3; PGY-2: 3; PGY-3: 3; PGY-4: 3,"Positions per year 3 at every level (FREIDA field_program_size [3,3,3,3]); but no PGY-4 resident exists yet",SEMANTIC_MISMATCH,https://freida.ama-assn.org/program/1801100004,HIGH,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,"This field reports approved positions per year, not occupied ones. Reading 'PGY-4: 3' as three fourth-year residents would be wrong.",YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Salary PGY1-PGY4,59847 / 62127 / 64451 / 66158,"Broward Health's own published table, labelled AY2025-26, gives exactly these figures; FREIDA's 2026 survey gives 61295 / 63561 / 66037 / 68660",STALE_REGISTRY_VALUE,https://www.browardhealth.org/gme/become-a-resident,HIGH,REFRESH_FROM_CURRENT_CYCLE,FL_STAGE_STRUCTURED_PER_FIELD,"The registry matches the institution's published table to the cent, so it was accurate for AY2025-26 and is one cycle behind for AY2026-27. Broward Health has not updated its own page, which is why the conflict cannot be cleanly resolved.",YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Vacation,15,PGY-1 15 days; PGY-2 and above 20 days,SEMANTIC_MISMATCH,https://www.browardhealth.org/gme/become-a-resident,HIGH,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,"The GME page's table reads 'PGY-1 15 days; PGY-2 & Above 20 days', matching FREIDA's [15,20,20,20]. Storing only the PGY-1 value understates the benefit by five days for three of the four years.",YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Program Status,FREIDA: not accepting current year; accepting next year,Accepting current year: Yes; accepting next year: No,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100004,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"FREIDA's 2026 survey (received 2026-07-21, after the 2026-07-09 registry release) sets field_accepting_current_year = true and field_accepting_next_year = false - both flags inverted relative to the registry.",YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Program Faculty Count / Faculty Distribution,18 (physicians 18; non-physicians 0),"FREIDA 2026: 9 physicians, 0 non-physicians; program's published roster: 17 names, 9 of them core-titled",CONFIRMED_CORRECTION,https://www.browardhealth.org/gme/training-programs/residency/neurology/faculty,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"Not a null-sentinel case - the registry value is a real 18 from the prior survey. The current survey halves it, and the 9 reconciles with the nine core-titled entries on the faculty page.",YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Faculty Resident Ratio,1.50:1,FREIDA 2026 field_ratio_ft_faculty = 0.80,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100004,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,Consistent with the faculty count falling from 18 to 9 while the census rose from 6 to 9.,YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Female Faculty Percent,27.80%,FREIDA 2026 field_pct_ft_female = 33.30%,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100004,MEDIUM,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,Newer survey value.,YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Survey Received,2025-07-16,2026-07-21,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100004,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"The single most consequential reconciliation. FREIDA's node--survey_2026 for this program carries field_date_received = 2026-07-21T00:00:00-05:00, twelve days after the registry release of 2026-07-09, so every FREIDA-derived registry field is potentially one cycle stale. This is the mechanism that had to be checked for the Step 2 policy-change pattern found in Wave 1 - and here it confirms rather ",YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',FREIDA Last Updated,2026-02-19,FREIDA program node 'changed' 2026-08-20T01:18:01+00:00; survey node created/changed 2026-08-20,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100004,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"The FREIDA record was revised in August 2026, after the registry snapshot.",YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',US MD Step 2 Required / IMG Step 2 Required,Yes / Yes,"A passing Step 2 CK is required (must-have-passed), but Step 2 is NOT required for interview consideration and no minimum score is required",SEMANTIC_MISMATCH,https://freida.ama-assn.org/program/1801100004,HIGH,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,"The registry renders FREIDA's field_usmle_us_md_pass_ck / field_usmle_img_pass_ck ('must have passed') as 'Step 2 Required: Yes', while FREIDA's distinct fields field_usmle_step2_req_int (interview consideration) and field_usmle_step_2_required (minimum score required) are both false. Reading the registry's 'Yes' as a timing rule would wrongly turn this into a late-Step-2 risk program.",YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',US MD Step 1 Required / IMG Step 1 Required,Yes / Yes,A passing Step 1 is required; field_usmle_step_1_required (minimum score) = false and field_usmle_step1_req_int = false,SEMANTIC_MISMATCH,https://freida.ama-assn.org/program/1801100004,HIGH,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,Same mapping issue as Step 2.,YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Resident Retreats,Yes,Not present in FREIDA's 2026 offerings checklist,GENUINE_SOURCE_CONFLICT,https://freida.ama-assn.org/program/1801100004,MEDIUM,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,FL_STAGE_STRUCTURED_PER_FIELD,Either dropped between surveys or drawn from the 2025 survey; not currently supported.,YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Healthcare Economics Curriculum,Yes,Not present in FREIDA's 2026 offerings checklist,GENUINE_SOURCE_CONFLICT,https://freida.ama-assn.org/program/1801100004,MEDIUM,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,FL_STAGE_STRUCTURED_PER_FIELD,Same pattern as Resident Retreats.,YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',"Technology Allowance / Benefits ('iPads, tablets, etc., or technology allowance')",On-call meal allowance / listed among benefits,"FREIDA 2026 field_program_offers_2021 = Free parking; On-call meal allowance; Placement assistance upon completion of program into practice, fellowship or academia",SEMANTIC_MISMATCH,https://freida.ama-assn.org/program/1801100004,HIGH,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,"Two defects at once: the technology-allowance item is absent from the current survey, and the registry's 'Technology Allowance' and 'Educational Stipend' fields were both populated with the string 'On-call meal allowance', which is a mapping error rather than a finding.",YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Benefits (group life / disability / outpatient mental health / domestic partners),"Group life: Available, Not Paid By Institution; Disability: Available, Not Paid By Institution; Outpatient mental health: Institution & Resident Share Cost; Domestic partners: Institution & Resident Share Cost",FREIDA 2026: group life Fully Paid by Institution; disability Institution & Resident Share Cost; outpatient mental health Fully Paid by Institution; domestic partners Not Available,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100004,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"Four codes changed between surveys, three improving and one - major medical for domestic partners moving from shared-cost to Not Available - materially worse.",YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Visa Sponsorship / J1 / H1B,J-1 through ECFMG / Yes / No,J-1 was required-eligibility per the program's July 2025 page; that statement was removed by October 2025 and FREIDA 2026 reports field_visa_status = [],STALE_REGISTRY_VALUE,http://web.archive.org/web/20250712005336/https://www.browardhealth.org/gme/training-programs/residency/neurology,MEDIUM,REFRESH_FROM_CURRENT_CYCLE,FL_STAGE_STRUCTURED_PER_FIELD,The registry's value is traceable to the 2025 survey and to the program's own then-published text. Nothing current supports or contradicts it; the program simply no longer publishes a visa position.,YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',International Graduates / US Graduates,IMG 100.0%; US MD 0.0%; DO 0.0%,"Current named roster of 9: 0 US MD, 1 US DO, 3 Caribbean, 5 other IMG",CONFIRMED_CORRECTION,https://www.browardhealth.org/gme/training-programs/residency/neurology/residents,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"A U.S. osteopathic graduate is on the current PGY-1 roster, so DO = 0.0% is no longer true. The percentages describe the earlier six-resident cohort.",YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Resident Gender Female Percent / Male Percent,100.0% / 0.0%,"FREIDA 2026 repeats 100.0% / 0.0%, but these describe the pre-July-2026 cohort of six and cannot be verified against the current nine-resident roster without inferring gender from names, which was not done",INSUFFICIENT_EVIDENCE,https://freida.ama-assn.org/program/1801100004,LOW,NO_ACTION_INSUFFICIENT_EVIDENCE,FL_STAGE_STRUCTURED_PER_FIELD,Recorded as unverified on principle: no gender is inferred from any name.,YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Application Deadline,2025-12-31,Not published for the current cycle; FREIDA 2026 leaves field_application_period and field_latest_date_current_year null,STALE_REGISTRY_VALUE,https://freida.ama-assn.org/program/1801100004,HIGH,REFRESH_FROM_CURRENT_CYCLE,FL_STAGE_STRUCTURED_PER_FIELD,Prior-cycle value.,YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Applicant Interview Format / Interview Style,In Person,FREIDA 2026 field_interview_type = 1 (In Person) but the program's own live page says interviews 'will be conducted virtually throughout the application cycle',GENUINE_SOURCE_CONFLICT,https://www.browardhealth.org/gme/training-programs/residency/neurology,MEDIUM,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,FL_STAGE_STRUCTURED_PER_FIELD,"The registry faithfully reproduces FREIDA; FREIDA and the program's website disagree, and have disagreed since at least July 2025.",YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Historical Interview Stats,2023: 20/null; 2024: 64/3,2023: 20/null; 2024: 64/3; 2025: 64/3,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100004,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"The 2026 survey adds a third year, 2025 with 64 interviews for 3 first-year positions.",YES_WAVE2
FL,1801100004,RISE-NEURO-0015,Broward Health Program (Adult Neurology); the program styles itself the 'Broward Health North Program' and the 'Broward Health Neurology Residency Program',Maximum Consecutive Hours First Year,14,FREIDA 2026 field_max_hours_on_duty_y1 = 16,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801100004,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,Newer survey value.,YES_WAVE2
